Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1481
ohio-state-buckeyes,1403
clemson-tigers,1392
texas-am-aggies,1262
florida-gators,1226
cincinnati-bearcats,1204
byu-cougars,1113
miami-fl-hurricanes,991
indiana-hoosiers,984
georgia-bulldogs,919
iowa-state-cyclones,873
oklahoma-sooners,815
coastal-carolina-chanticleers,694
marshall-thundering-herd,601
northwestern-wildcats,578
usc-trojans,541
wisconsin-badgers,531
oklahoma-state-cowboys,427
louisiana-lafayette-ragin-cajuns,353
oregon-ducks,327
tulsa-golden-hurricane,249
washington-huskies,221
iowa-hawkeyes,124
north-carolina-tar-heels,66
buffalo-bulls,65
texas-longhorns,40
auburn-tigers,26
colorado-buffaloes,22
north-carolina-state-wolfpack,11
san-jose-state-spartans,10
boise-state-broncos,10
southern-methodist-mustangs,8
oregon-state-beavers,2
ucf-knights,1
