Teams,Borda Points
alabama-crimson-tide,1547
notre-dame-fighting-irish,1464
ohio-state-buckeyes,1449
clemson-tigers,1356
texas-am-aggies,1233
florida-gators,1219
cincinnati-bearcats,1217
byu-cougars,1117
miami-fl-hurricanes,987
indiana-hoosiers,984
georgia-bulldogs,903
wisconsin-badgers,886
oklahoma-state-cowboys,811
coastal-carolina-chanticleers,609
marshall-thundering-herd,592
iowa-state-cyclones,550
oklahoma-sooners,526
southern-methodist-mustangs,514
usc-trojans,450
texas-longhorns,321
liberty-flames,317
northwestern-wildcats,304
auburn-tigers,226
louisiana-lafayette-ragin-cajuns,145
north-carolina-tar-heels,107
army-west-point-black-knights,72
tulsa-golden-hurricane,63
utah-utes,37
washington-huskies,24
purdue-boilermakers,11
arizona-state-sun-devils,11
boise-state-broncos,10
wake-forest-demon-deacons,9
appalachian-state-mountaineers,7
california-golden-bears,4
maryland-terrapins,4
nevada-wolf-pack,2
