Teams,Borda Points
clemson-tigers,1542
alabama-crimson-tide,1494
notre-dame-fighting-irish,1337
georgia-bulldogs,1300
ohio-state-buckeyes,1223
oklahoma-state-cowboys,1138
texas-am-aggies,1055
penn-state-nittany-lions,1033
cincinnati-bearcats,1033
florida-gators,946
miami-fl-hurricanes,894
byu-cougars,882
oregon-ducks,841
north-carolina-tar-heels,697
wisconsin-badgers,683
southern-methodist-mustangs,662
iowa-state-cyclones,548
virginia-tech-hokies,450
kansas-state-wildcats,436
marshall-thundering-herd,270
minnesota-golden-gophers,264
north-carolina-state-wolfpack,232
coastal-carolina-chanticleers,221
usc-trojans,220
oklahoma-sooners,88
memphis-tigers,85
west-virginia-mountaineers,63
tulsa-golden-hurricane,61
auburn-tigers,57
iowa-hawkeyes,50
louisiana-lafayette-ragin-cajuns,45
utah-utes,41
liberty-flames,40
uab-blazers,31
army-west-point-black-knights,31
arkansas-razorbacks,19
kentucky-wildcats,16
air-force-falcons,15
tennessee-volunteers,12
washington-huskies,10
arizona-state-sun-devils,10
virginia-cavaliers,9
south-carolina-gamecocks,8
indiana-hoosiers,6
texas-longhorns,1
