Teams,Borda Points
alabama-crimson-tide,1548
notre-dame-fighting-irish,1467
ohio-state-buckeyes,1445
clemson-tigers,1355
texas-am-aggies,1240
florida-gators,1222
cincinnati-bearcats,1198
byu-cougars,1094
indiana-hoosiers,997
wisconsin-badgers,950
oregon-ducks,949
miami-fl-hurricanes,940
georgia-bulldogs,824
oklahoma-state-cowboys,753
coastal-carolina-chanticleers,564
marshall-thundering-herd,563
iowa-state-cyclones,509
oklahoma-sooners,507
northwestern-wildcats,407
usc-trojans,394
texas-longhorns,319
auburn-tigers,215
louisiana-lafayette-ragin-cajuns,214
tulsa-golden-hurricane,189
north-carolina-tar-heels,121
southern-methodist-mustangs,27
utah-utes,18
washington-huskies,15
san-jose-state-spartans,10
boise-state-broncos,9
arizona-state-sun-devils,9
appalachian-state-mountaineers,7
nevada-wolf-pack,5
iowa-hawkeyes,4
buffalo-bulls,2
ucf-knights,1
