Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1405
clemson-tigers,1388
texas-am-aggies,1286
cincinnati-bearcats,1249
indiana-hoosiers,1154
iowa-state-cyclones,1080
georgia-bulldogs,1002
florida-gators,979
oklahoma-sooners,943
usc-trojans,825
byu-cougars,786
northwestern-wildcats,749
north-carolina-tar-heels,689
louisiana-lafayette-ragin-cajuns,628
iowa-hawkeyes,562
miami-fl-hurricanes,515
tulsa-golden-hurricane,470
texas-longhorns,278
buffalo-bulls,236
liberty-flames,235
north-carolina-state-wolfpack,184
san-jose-state-spartans,168
oklahoma-state-cowboys,111
marshall-thundering-herd,62
boise-state-broncos,16
ucf-knights,15
army-west-point-black-knights,13
washington-huskies,12
auburn-tigers,9
tcu-horned-frogs,5
appalachian-state-mountaineers,2
