Teams,Borda Points
clemson-tigers,1523
alabama-crimson-tide,1458
oklahoma-sooners,1368
georgia-bulldogs,1320
florida-gators,1239
lsu-tigers,1221
notre-dame-fighting-irish,1200
auburn-tigers,1037
texas-longhorns,1037
texas-am-aggies,972
north-carolina-tar-heels,883
miami-fl-hurricanes,817
ucf-knights,771
cincinnati-bearcats,720
oklahoma-state-cowboys,693
tennessee-volunteers,529
memphis-tigers,511
byu-cougars,406
louisiana-lafayette-ragin-cajuns,376
virginia-tech-hokies,352
pittsburgh-panthers,319
army-west-point-black-knights,298
kentucky-wildcats,233
louisville-cardinals,116
marshall-thundering-herd,109
baylor-bears,92
west-virginia-mountaineers,59
southern-methodist-mustangs,57
virginia-cavaliers,30
boston-college-eagles,24
arkansas-state-red-wolves,20
mississippi-state-bulldogs,7
uab-blazers,6
texas-tech-red-raiders,5
ole-miss-rebels,4
appalachian-state-mountaineers,3
utsa-roadrunners,2
coastal-carolina-chanticleers,1
troy-trojans,1
