Teams,Borda Points
clemson-tigers,1523
alabama-crimson-tide,1458
oklahoma-sooners,1368
georgia-bulldogs,1320
florida-gators,1239
lsu-tigers,1221
notre-dame-fighting-irish,1200
auburn-tigers,1038
texas-longhorns,1037
texas-am-aggies,973
north-carolina-tar-heels,883
miami-fl-hurricanes,816
ucf-knights,771
cincinnati-bearcats,721
oklahoma-state-cowboys,694
tennessee-volunteers,531
memphis-tigers,513
byu-cougars,408
louisiana-lafayette-ragin-cajuns,378
virginia-tech-hokies,351
pittsburgh-panthers,317
army-west-point-black-knights,298
kentucky-wildcats,231
louisville-cardinals,118
marshall-thundering-herd,113
baylor-bears,90
west-virginia-mountaineers,61
tcu-horned-frogs,30
virginia-cavaliers,30
boston-college-eagles,25
arkansas-state-red-wolves,21
uab-blazers,6
mississippi-state-bulldogs,6
texas-tech-red-raiders,6
ole-miss-rebels,4
appalachian-state-mountaineers,4
utsa-roadrunners,3
troy-trojans,2
coastal-carolina-chanticleers,1
