Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1481
ohio-state-buckeyes,1403
clemson-tigers,1392
texas-am-aggies,1263
florida-gators,1226
cincinnati-bearcats,1204
byu-cougars,1113
miami-fl-hurricanes,995
indiana-hoosiers,988
georgia-bulldogs,926
iowa-state-cyclones,885
oklahoma-sooners,830
marshall-thundering-herd,649
northwestern-wildcats,620
usc-trojans,585
wisconsin-badgers,576
oklahoma-state-cowboys,481
louisiana-lafayette-ragin-cajuns,410
oregon-ducks,370
tulsa-golden-hurricane,301
washington-huskies,262
iowa-hawkeyes,153
liberty-flames,97
buffalo-bulls,84
north-carolina-tar-heels,81
texas-longhorns,46
colorado-buffaloes,32
auburn-tigers,31
north-carolina-state-wolfpack,15
san-jose-state-spartans,13
boise-state-broncos,13
southern-methodist-mustangs,9
oregon-state-beavers,2
ucf-knights,2
