Teams,Borda Points
clemson-tigers,1520
ohio-state-buckeyes,1504
alabama-crimson-tide,1422
georgia-bulldogs,1270
oklahoma-sooners,1269
lsu-tigers,1186
penn-state-nittany-lions,1147
florida-gators,1125
oregon-ducks,1119
notre-dame-fighting-irish,995
auburn-tigers,852
wisconsin-badgers,841
texas-am-aggies,768
texas-longhorns,707
oklahoma-state-cowboys,676
michigan-wolverines,613
usc-trojans,540
north-carolina-tar-heels,505
minnesota-golden-gophers,456
cincinnati-bearcats,255
ucf-knights,246
iowa-state-cyclones,217
iowa-hawkeyes,157
tennessee-volunteers,139
virginia-tech-hokies,99
memphis-tigers,91
boise-state-broncos,77
arizona-state-sun-devils,74
miami-fl-hurricanes,42
louisville-cardinals,35
appalachian-state-mountaineers,27
washington-huskies,23
kentucky-wildcats,23
indiana-hoosiers,20
baylor-bears,17
california-golden-bears,11
tcu-horned-frogs,9
virginia-cavaliers,8
florida-state-seminoles,7
navy-midshipmen,6
southern-methodist-mustangs,3
air-force-falcons,3
mississippi-state-bulldogs,3
uab-blazers,2
northwestern-wildcats,1
