Teams,Borda Points
alabama-crimson-tide,1547
notre-dame-fighting-irish,1464
ohio-state-buckeyes,1449
clemson-tigers,1355
texas-am-aggies,1223
florida-gators,1213
cincinnati-bearcats,1208
byu-cougars,1101
miami-fl-hurricanes,958
indiana-hoosiers,957
oregon-ducks,951
georgia-bulldogs,867
wisconsin-badgers,859
oklahoma-state-cowboys,772
coastal-carolina-chanticleers,575
iowa-state-cyclones,529
oklahoma-sooners,508
southern-methodist-mustangs,497
usc-trojans,429
liberty-flames,312
texas-longhorns,311
northwestern-wildcats,295
auburn-tigers,219
louisiana-lafayette-ragin-cajuns,143
north-carolina-tar-heels,100
army-west-point-black-knights,72
tulsa-golden-hurricane,61
utah-utes,36
washington-huskies,21
purdue-boilermakers,11
arizona-state-sun-devils,11
boise-state-broncos,10
wake-forest-demon-deacons,9
appalachian-state-mountaineers,7
maryland-terrapins,4
california-golden-bears,3
nevada-wolf-pack,2
