Teams,Borda Points
clemson-tigers,1520
ohio-state-buckeyes,1504
alabama-crimson-tide,1422
georgia-bulldogs,1270
oklahoma-sooners,1269
lsu-tigers,1186
penn-state-nittany-lions,1147
florida-gators,1125
oregon-ducks,1119
notre-dame-fighting-irish,995
auburn-tigers,852
wisconsin-badgers,840
texas-am-aggies,764
texas-longhorns,703
oklahoma-state-cowboys,672
michigan-wolverines,611
usc-trojans,534
north-carolina-tar-heels,497
minnesota-golden-gophers,452
cincinnati-bearcats,235
ucf-knights,230
utah-utes,213
iowa-state-cyclones,202
iowa-hawkeyes,136
tennessee-volunteers,134
virginia-tech-hokies,86
memphis-tigers,86
boise-state-broncos,68
arizona-state-sun-devils,67
miami-fl-hurricanes,42
louisville-cardinals,32
appalachian-state-mountaineers,26
kentucky-wildcats,20
indiana-hoosiers,19
baylor-bears,15
california-golden-bears,11
tcu-horned-frogs,9
virginia-cavaliers,7
florida-state-seminoles,7
navy-midshipmen,6
mississippi-state-bulldogs,4
southern-methodist-mustangs,3
air-force-falcons,3
northwestern-wildcats,1
uab-blazers,1
