Teams,Borda Points
clemson-tigers,1520
ohio-state-buckeyes,1504
alabama-crimson-tide,1422
georgia-bulldogs,1270
oklahoma-sooners,1269
lsu-tigers,1186
penn-state-nittany-lions,1147
florida-gators,1125
oregon-ducks,1119
notre-dame-fighting-irish,995
auburn-tigers,853
wisconsin-badgers,840
texas-am-aggies,766
texas-longhorns,706
oklahoma-state-cowboys,674
michigan-wolverines,614
usc-trojans,539
north-carolina-tar-heels,505
minnesota-golden-gophers,458
cincinnati-bearcats,248
ucf-knights,243
utah-utes,222
iowa-hawkeyes,149
tennessee-volunteers,147
virginia-tech-hokies,98
memphis-tigers,96
boise-state-broncos,76
arizona-state-sun-devils,74
miami-fl-hurricanes,44
louisville-cardinals,33
appalachian-state-mountaineers,28
kentucky-wildcats,23
washington-huskies,22
indiana-hoosiers,19
baylor-bears,16
california-golden-bears,12
tcu-horned-frogs,9
virginia-cavaliers,7
florida-state-seminoles,7
navy-midshipmen,6
air-force-falcons,4
mississippi-state-bulldogs,4
southern-methodist-mustangs,3
northwestern-wildcats,1
uab-blazers,1
