Teams,Borda Points
clemson-tigers,1520
ohio-state-buckeyes,1504
alabama-crimson-tide,1422
georgia-bulldogs,1270
oklahoma-sooners,1269
lsu-tigers,1186
penn-state-nittany-lions,1147
florida-gators,1125
oregon-ducks,1119
notre-dame-fighting-irish,995
auburn-tigers,852
wisconsin-badgers,840
texas-am-aggies,764
texas-longhorns,703
oklahoma-state-cowboys,673
michigan-wolverines,611
usc-trojans,535
north-carolina-tar-heels,499
minnesota-golden-gophers,452
cincinnati-bearcats,239
ucf-knights,235
utah-utes,214
iowa-state-cyclones,203
iowa-hawkeyes,139
tennessee-volunteers,135
virginia-tech-hokies,90
memphis-tigers,86
boise-state-broncos,69
miami-fl-hurricanes,42
louisville-cardinals,34
appalachian-state-mountaineers,27
washington-huskies,22
kentucky-wildcats,21
indiana-hoosiers,19
baylor-bears,15
california-golden-bears,11
tcu-horned-frogs,9
virginia-cavaliers,8
navy-midshipmen,6
florida-state-seminoles,6
southern-methodist-mustangs,4
mississippi-state-bulldogs,4
air-force-falcons,3
northwestern-wildcats,2
uab-blazers,1
