Teams,Borda Points
alabama-crimson-tide,1525
ohio-state-buckeyes,1463
clemson-tigers,1378
texas-am-aggies,1324
notre-dame-fighting-irish,1279
oklahoma-sooners,1243
georgia-bulldogs,1144
cincinnati-bearcats,1074
iowa-state-cyclones,1035
northwestern-wildcats,893
byu-cougars,862
indiana-hoosiers,773
florida-gators,764
coastal-carolina-chanticleers,725
louisiana-lafayette-ragin-cajuns,665
iowa-hawkeyes,581
liberty-flames,577
north-carolina-tar-heels,532
texas-longhorns,486
oklahoma-state-cowboys,417
usc-trojans,307
miami-fl-hurricanes,285
ball-state-cardinals,186
san-jose-state-spartans,86
appalachian-state-mountaineers,43
tulsa-golden-hurricane,37
army-west-point-black-knights,25
oregon-ducks,21
memphis-tigers,13
tcu-horned-frogs,12
washington-huskies,11
uab-blazers,10
nevada-wolf-pack,9
north-carolina-state-wolfpack,7
wisconsin-badgers,3
marshall-thundering-herd,2
west-virginia-mountaineers,1
