Teams,Borda Points
clemson-tigers,1523
alabama-crimson-tide,1458
oklahoma-sooners,1368
georgia-bulldogs,1320
florida-gators,1239
lsu-tigers,1221
notre-dame-fighting-irish,1200
auburn-tigers,1038
texas-longhorns,1037
texas-am-aggies,973
north-carolina-tar-heels,883
miami-fl-hurricanes,818
ucf-knights,773
cincinnati-bearcats,723
oklahoma-state-cowboys,699
tennessee-volunteers,537
memphis-tigers,518
byu-cougars,419
louisiana-lafayette-ragin-cajuns,395
virginia-tech-hokies,367
army-west-point-black-knights,322
kentucky-wildcats,254
marshall-thundering-herd,143
louisville-cardinals,128
baylor-bears,109
west-virginia-mountaineers,71
southern-methodist-mustangs,70
tcu-horned-frogs,32
virginia-cavaliers,32
boston-college-eagles,31
arkansas-state-red-wolves,26
uab-blazers,7
mississippi-state-bulldogs,7
appalachian-state-mountaineers,6
texas-tech-red-raiders,6
ole-miss-rebels,5
utsa-roadrunners,3
coastal-carolina-chanticleers,2
troy-trojans,2
