Teams,Borda Points
clemson-tigers,1520
ohio-state-buckeyes,1504
alabama-crimson-tide,1422
georgia-bulldogs,1272
oklahoma-sooners,1270
lsu-tigers,1192
penn-state-nittany-lions,1150
florida-gators,1127
oregon-ducks,1126
notre-dame-fighting-irish,1002
auburn-tigers,873
wisconsin-badgers,866
texas-longhorns,738
oklahoma-state-cowboys,712
michigan-wolverines,659
usc-trojans,580
north-carolina-tar-heels,547
minnesota-golden-gophers,495
cincinnati-bearcats,277
ucf-knights,274
utah-utes,247
iowa-state-cyclones,242
iowa-hawkeyes,170
tennessee-volunteers,158
virginia-tech-hokies,111
memphis-tigers,107
arizona-state-sun-devils,86
boise-state-broncos,84
miami-fl-hurricanes,50
louisville-cardinals,39
appalachian-state-mountaineers,33
kentucky-wildcats,26
washington-huskies,25
indiana-hoosiers,23
baylor-bears,19
california-golden-bears,14
tcu-horned-frogs,9
virginia-cavaliers,9
florida-state-seminoles,8
navy-midshipmen,7
southern-methodist-mustangs,4
air-force-falcons,4
mississippi-state-bulldogs,4
northwestern-wildcats,2
uab-blazers,2
