Teams,Borda Points
alabama-crimson-tide,1550
notre-dame-fighting-irish,1482
ohio-state-buckeyes,1407
clemson-tigers,1387
texas-am-aggies,1274
florida-gators,1233
cincinnati-bearcats,1204
indiana-hoosiers,1047
miami-fl-hurricanes,1039
iowa-state-cyclones,948
coastal-carolina-chanticleers,923
georgia-bulldogs,914
oklahoma-sooners,838
byu-cougars,717
northwestern-wildcats,650
usc-trojans,629
louisiana-lafayette-ragin-cajuns,571
iowa-hawkeyes,463
north-carolina-tar-heels,349
colorado-buffaloes,292
liberty-flames,234
texas-longhorns,194
buffalo-bulls,184
wisconsin-badgers,137
north-carolina-state-wolfpack,134
san-jose-state-spartans,91
marshall-thundering-herd,82
oklahoma-state-cowboys,40
ucf-knights,14
boise-state-broncos,13
washington-huskies,13
missouri-tigers,11
auburn-tigers,9
nevada-wolf-pack,8
army-west-point-black-knights,3
tcu-horned-frogs,2
ucla-bruins,2
