Teams,Borda Points
clemson-tigers,1515
alabama-crimson-tide,1513
ohio-state-buckeyes,1430
notre-dame-fighting-irish,1351
georgia-bulldogs,1289
cincinnati-bearcats,1199
texas-am-aggies,1156
florida-gators,1066
byu-cougars,1014
wisconsin-badgers,985
miami-fl-hurricanes,946
oregon-ducks,831
indiana-hoosiers,765
oklahoma-state-cowboys,761
coastal-carolina-chanticleers,530
marshall-thundering-herd,526
iowa-state-cyclones,429
southern-methodist-mustangs,423
oklahoma-sooners,411
usc-trojans,355
boise-state-broncos,339
texas-longhorns,194
michigan-wolverines,153
auburn-tigers,147
liberty-flames,121
northwestern-wildcats,110
louisiana-lafayette-ragin-cajuns,107
north-carolina-tar-heels,92
penn-state-nittany-lions,88
army-west-point-black-knights,61
kansas-state-wildcats,53
west-virginia-mountaineers,47
utah-utes,44
washington-huskies,21
purdue-boilermakers,15
virginia-tech-hokies,11
san-diego-state-aztecs,9
arizona-state-sun-devils,7
appalachian-state-mountaineers,6
wake-forest-demon-deacons,5
michigan-state-spartans,4
california-golden-bears,3
