Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1440
alabama-crimson-tide,1436
oklahoma-sooners,1406
oregon-ducks,1318
ohio-state-buckeyes,1314
notre-dame-fighting-irish,1138
michigan-state-spartans,1095
michigan-wolverines,1072
oklahoma-state-cowboys,1037
texas-am-aggies,1005
ole-miss-rebels,839
wake-forest-demon-deacons,766
byu-cougars,649
utsa-roadrunners,623
auburn-tigers,506
houston-cougars,498
baylor-bears,488
wisconsin-badgers,307
north-carolina-state-wolfpack,293
coastal-carolina-chanticleers,290
penn-state-nittany-lions,273
louisiana-lafayette-ragin-cajuns,235
pittsburgh-panthers,227
purdue-boilermakers,197
arkansas-razorbacks,160
san-diego-state-aztecs,105
utah-utes,40
iowa-state-cyclones,33
kentucky-wildcats,27
appalachian-state-mountaineers,21
southern-methodist-mustangs,6
