Teams,Borda Points
georgia-bulldogs,1550
alabama-crimson-tide,1449
cincinnati-bearcats,1420
oregon-ducks,1353
ohio-state-buckeyes,1341
notre-dame-fighting-irish,1175
michigan-state-spartans,1161
michigan-wolverines,1134
oklahoma-state-cowboys,1106
ole-miss-rebels,943
baylor-bears,882
oklahoma-sooners,871
wake-forest-demon-deacons,852
byu-cougars,677
utsa-roadrunners,602
texas-am-aggies,595
houston-cougars,521
iowa-hawkeyes,502
wisconsin-badgers,488
arkansas-razorbacks,311
louisiana-lafayette-ragin-cajuns,290
san-diego-state-aztecs,282
utah-utes,180
north-carolina-state-wolfpack,117
mississippi-state-bulldogs,65
auburn-tigers,50
appalachian-state-mountaineers,40
penn-state-nittany-lions,36
coastal-carolina-chanticleers,29
kansas-state-wildcats,19
utah-state-aggies,17
southern-methodist-mustangs,13
kentucky-wildcats,11
purdue-boilermakers,7
