Teams,Borda Points
alabama-crimson-tide,1571
georgia-bulldogs,1507
ohio-state-buckeyes,1437
oklahoma-sooners,1374
texas-am-aggies,1290
clemson-tigers,1234
cincinnati-bearcats,1145
notre-dame-fighting-irish,1086
iowa-state-cyclones,1064
iowa-hawkeyes,967
oregon-ducks,916
florida-gators,871
usc-trojans,830
texas-longhorns,737
ucla-bruins,721
coastal-carolina-chanticleers,441
wisconsin-badgers,430
virginia-tech-hokies,407
ole-miss-rebels,385
utah-utes,385
arizona-state-sun-devils,272
miami-fl-hurricanes,271
north-carolina-tar-heels,241
tcu-horned-frogs,102
auburn-tigers,100
north-carolina-state-wolfpack,85
ucf-knights,77
liberty-flames,72
lsu-tigers,71
michigan-wolverines,64
oklahoma-state-cowboys,49
indiana-hoosiers,48
michigan-state-spartans,35
nevada-wolf-pack,29
louisiana-lafayette-ragin-cajuns,18
kansas-state-wildcats,17
byu-cougars,12
ball-state-cardinals,10
boston-college-eagles,10
maryland-terrapins,7
florida-state-seminoles,6
uab-blazers,6
kentucky-wildcats,4
texas-tech-red-raiders,3
army-west-point-black-knights,3
appalachian-state-mountaineers,2
