Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1455
alabama-crimson-tide,1413
oklahoma-sooners,1382
michigan-state-spartans,1340
ohio-state-buckeyes,1296
oregon-ducks,1233
notre-dame-fighting-irish,1067
michigan-wolverines,1048
wake-forest-demon-deacons,1025
oklahoma-state-cowboys,916
auburn-tigers,853
texas-am-aggies,847
baylor-bears,833
ole-miss-rebels,682
byu-cougars,481
kentucky-wildcats,438
houston-cougars,378
iowa-hawkeyes,368
coastal-carolina-chanticleers,276
southern-methodist-mustangs,212
penn-state-nittany-lions,200
louisiana-lafayette-ragin-cajuns,195
fresno-state-bulldogs,181
pittsburgh-panthers,136
north-carolina-state-wolfpack,126
wisconsin-badgers,102
mississippi-state-bulldogs,91
arkansas-razorbacks,82
minnesota-golden-gophers,66
san-diego-state-aztecs,63
appalachian-state-mountaineers,29
utah-utes,12
iowa-state-cyclones,10
nevada-wolf-pack,3
