Teams,Borda Points
georgia-bulldogs,1525
alabama-crimson-tide,1464
michigan-wolverines,1361
cincinnati-bearcats,1349
baylor-bears,1259
ohio-state-buckeyes,1247
oklahoma-state-cowboys,1177
notre-dame-fighting-irish,1039
michigan-state-spartans,1026
oklahoma-sooners,966
ole-miss-rebels,926
utah-utes,852
pittsburgh-panthers,742
clemson-tigers,544
wake-forest-demon-deacons,537
louisiana-lafayette-ragin-cajuns,519
houston-cougars,519
kentucky-wildcats,451
byu-cougars,440
north-carolina-state-wolfpack,389
arkansas-razorbacks,384
oregon-ducks,374
iowa-hawkeyes,181
san-diego-state-aztecs,164
texas-am-aggies,121
wisconsin-badgers,100
minnesota-golden-gophers,50
purdue-boilermakers,45
utsa-roadrunners,14
army-west-point-black-knights,6
coastal-carolina-chanticleers,4
fresno-state-bulldogs,4
uab-blazers,2
air-force-falcons,2
