Teams,Borda Points
georgia-bulldogs,1550
ohio-state-buckeyes,1434
alabama-crimson-tide,1423
cincinnati-bearcats,1416
notre-dame-fighting-irish,1262
michigan-wolverines,1247
oklahoma-state-cowboys,1209
ole-miss-rebels,1060
baylor-bears,1047
oklahoma-sooners,1003
oregon-ducks,857
michigan-state-spartans,793
byu-cougars,789
texas-am-aggies,656
utah-utes,591
iowa-hawkeyes,573
wisconsin-badgers,554
houston-cougars,551
pittsburgh-panthers,488
wake-forest-demon-deacons,391
san-diego-state-aztecs,320
louisiana-lafayette-ragin-cajuns,296
north-carolina-state-wolfpack,183
clemson-tigers,131
arkansas-razorbacks,128
mississippi-state-bulldogs,60
appalachian-state-mountaineers,32
penn-state-nittany-lions,29
kentucky-wildcats,13
purdue-boilermakers,4
