Teams,Borda Points
georgia-bulldogs,1550
michigan-wolverines,1449
cincinnati-bearcats,1422
alabama-crimson-tide,1388
oklahoma-state-cowboys,1291
notre-dame-fighting-irish,1264
ohio-state-buckeyes,1147
ole-miss-rebels,1105
baylor-bears,1066
oregon-ducks,933
michigan-state-spartans,880
byu-cougars,840
oklahoma-sooners,838
utah-utes,680
iowa-hawkeyes,669
houston-cougars,616
pittsburgh-panthers,596
wake-forest-demon-deacons,506
louisiana-lafayette-ragin-cajuns,351
north-carolina-state-wolfpack,350
clemson-tigers,315
arkansas-razorbacks,256
texas-am-aggies,139
kentucky-wildcats,104
wisconsin-badgers,80
utsa-roadrunners,80
appalachian-state-mountaineers,69
minnesota-golden-gophers,53
purdue-boilermakers,27
army-west-point-black-knights,10
mississippi-state-bulldogs,8
penn-state-nittany-lions,5
fresno-state-bulldogs,2
