Teams,Borda Points
georgia-bulldogs,1525
alabama-crimson-tide,1464
michigan-wolverines,1361
cincinnati-bearcats,1349
baylor-bears,1259
ohio-state-buckeyes,1247
oklahoma-state-cowboys,1177
notre-dame-fighting-irish,1040
michigan-state-spartans,1026
oklahoma-sooners,966
ole-miss-rebels,927
utah-utes,856
pittsburgh-panthers,748
clemson-tigers,557
wake-forest-demon-deacons,554
louisiana-lafayette-ragin-cajuns,536
houston-cougars,534
byu-cougars,463
north-carolina-state-wolfpack,417
arkansas-razorbacks,402
oregon-ducks,387
iowa-hawkeyes,211
utah-state-aggies,199
san-diego-state-aztecs,175
texas-am-aggies,138
wisconsin-badgers,108
minnesota-golden-gophers,57
purdue-boilermakers,48
utsa-roadrunners,14
army-west-point-black-knights,9
coastal-carolina-chanticleers,4
fresno-state-bulldogs,4
uab-blazers,2
air-force-falcons,2
