Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1455
alabama-crimson-tide,1413
oklahoma-sooners,1382
michigan-state-spartans,1340
ohio-state-buckeyes,1296
oregon-ducks,1233
notre-dame-fighting-irish,1067
michigan-wolverines,1048
wake-forest-demon-deacons,1025
oklahoma-state-cowboys,915
auburn-tigers,853
texas-am-aggies,847
baylor-bears,833
ole-miss-rebels,678
utsa-roadrunners,465
byu-cougars,455
kentucky-wildcats,414
houston-cougars,349
iowa-hawkeyes,348
coastal-carolina-chanticleers,248
southern-methodist-mustangs,189
penn-state-nittany-lions,186
louisiana-lafayette-ragin-cajuns,168
pittsburgh-panthers,123
north-carolina-state-wolfpack,114
wisconsin-badgers,96
mississippi-state-bulldogs,82
arkansas-razorbacks,74
san-diego-state-aztecs,61
minnesota-golden-gophers,58
appalachian-state-mountaineers,24
utah-utes,12
iowa-state-cyclones,10
nevada-wolf-pack,3
