Teams,Borda Points
alabama-crimson-tide,1548
oklahoma-sooners,1462
clemson-tigers,1447
ohio-state-buckeyes,1393
georgia-bulldogs,1364
texas-am-aggies,1224
iowa-state-cyclones,1160
cincinnati-bearcats,1018
notre-dame-fighting-irish,1016
north-carolina-tar-heels,1002
oregon-ducks,977
wisconsin-badgers,755
florida-gators,744
miami-fl-hurricanes,681
usc-trojans,677
lsu-tigers,655
iowa-hawkeyes,547
penn-state-nittany-lions,492
washington-huskies,490
texas-longhorns,391
coastal-carolina-chanticleers,276
louisiana-lafayette-ragin-cajuns,247
utah-utes,190
arizona-state-sun-devils,149
ole-miss-rebels,134
oklahoma-state-cowboys,126
tcu-horned-frogs,52
liberty-flames,45
auburn-tigers,38
michigan-wolverines,16
north-carolina-state-wolfpack,16
northwestern-wildcats,12
boise-state-broncos,10
nevada-wolf-pack,10
ucf-knights,9
ball-state-cardinals,9
boston-college-eagles,7
houston-cougars,6
byu-cougars,6
west-virginia-mountaineers,4
uab-blazers,3
army-west-point-black-knights,3
ucla-bruins,3
