Teams,Borda Points
alabama-crimson-tide,1547
georgia-bulldogs,1491
oregon-ducks,1385
oklahoma-sooners,1302
iowa-hawkeyes,1299
penn-state-nittany-lions,1196
texas-am-aggies,1158
cincinnati-bearcats,1145
clemson-tigers,1074
ohio-state-buckeyes,976
florida-gators,930
notre-dame-fighting-irish,874
ole-miss-rebels,716
iowa-state-cyclones,664
byu-cougars,605
arkansas-razorbacks,540
coastal-carolina-chanticleers,527
wisconsin-badgers,515
michigan-wolverines,458
michigan-state-spartans,391
north-carolina-tar-heels,308
fresno-state-bulldogs,203
auburn-tigers,168
ucla-bruins,148
kansas-state-wildcats,131
tcu-horned-frogs,94
oklahoma-state-cowboys,54
virginia-tech-hokies,54
maryland-terrapins,29
arizona-state-sun-devils,25
texas-longhorns,24
san-diego-state-aztecs,17
usc-trojans,16
lsu-tigers,15
west-virginia-mountaineers,14
kentucky-wildcats,12
boston-college-eagles,9
wake-forest-demon-deacons,8
texas-tech-red-raiders,6
memphis-tigers,5
stanford-cardinal,3
louisville-cardinals,1
wyoming-cowboys,1
