Teams,Borda Points
alabama-crimson-tide,1541
georgia-bulldogs,1497
iowa-hawkeyes,1381
penn-state-nittany-lions,1360
cincinnati-bearcats,1320
oklahoma-sooners,1248
ohio-state-buckeyes,1094
oregon-ducks,1069
michigan-wolverines,1053
byu-cougars,990
michigan-state-spartans,853
oklahoma-state-cowboys,750
arkansas-razorbacks,745
notre-dame-fighting-irish,701
coastal-carolina-chanticleers,695
kentucky-wildcats,663
ole-miss-rebels,601
auburn-tigers,451
wake-forest-demon-deacons,415
florida-gators,343
texas-longhorns,304
arizona-state-sun-devils,301
north-carolina-state-wolfpack,283
southern-methodist-mustangs,138
san-diego-state-aztecs,116
clemson-tigers,98
oregon-state-beavers,28
baylor-bears,25
mississippi-state-bulldogs,18
virginia-tech-hokies,13
stanford-cardinal,11
utsa-roadrunners,10
pittsburgh-panthers,6
fresno-state-bulldogs,6
texas-tech-red-raiders,4
western-michigan-broncos,3
appalachian-state-mountaineers,3
ucla-bruins,2
kansas-state-wildcats,2
boston-college-eagles,1
