Teams,Borda Points
alabama-crimson-tide,1535
michigan-wolverines,1480
georgia-bulldogs,1408
cincinnati-bearcats,1404
notre-dame-fighting-irish,1280
baylor-bears,1228
ohio-state-buckeyes,1177
ole-miss-rebels,1101
oklahoma-state-cowboys,1060
utah-utes,929
michigan-state-spartans,895
byu-cougars,867
pittsburgh-panthers,839
oklahoma-sooners,807
oregon-ducks,596
louisiana-lafayette-ragin-cajuns,500
iowa-hawkeyes,456
north-carolina-state-wolfpack,413
wake-forest-demon-deacons,403
clemson-tigers,401
houston-cougars,368
arkansas-razorbacks,285
utsa-roadrunners,157
kentucky-wildcats,144
utah-state-aggies,123
san-diego-state-aztecs,73
wisconsin-badgers,72
minnesota-golden-gophers,42
purdue-boilermakers,38
appalachian-state-mountaineers,11
army-west-point-black-knights,7
mississippi-state-bulldogs,5
penn-state-nittany-lions,5
northern-illinois-huskies,1
