Teams,Borda Points
georgia-bulldogs,1525
alabama-crimson-tide,1464
michigan-wolverines,1361
cincinnati-bearcats,1349
baylor-bears,1259
ohio-state-buckeyes,1247
oklahoma-state-cowboys,1177
notre-dame-fighting-irish,1039
michigan-state-spartans,1026
oklahoma-sooners,966
ole-miss-rebels,926
utah-utes,851
pittsburgh-panthers,748
clemson-tigers,554
wake-forest-demon-deacons,549
louisiana-lafayette-ragin-cajuns,536
houston-cougars,529
kentucky-wildcats,470
byu-cougars,456
north-carolina-state-wolfpack,412
oregon-ducks,382
iowa-hawkeyes,199
utah-state-aggies,190
san-diego-state-aztecs,168
texas-am-aggies,140
wisconsin-badgers,110
minnesota-golden-gophers,54
purdue-boilermakers,49
utsa-roadrunners,14
army-west-point-black-knights,8
fresno-state-bulldogs,4
coastal-carolina-chanticleers,3
uab-blazers,2
air-force-falcons,2
