Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1477
alabama-crimson-tide,1417
oklahoma-sooners,1383
ohio-state-buckeyes,1311
michigan-wolverines,1270
oregon-ducks,1166
michigan-state-spartans,1161
iowa-hawkeyes,1038
ole-miss-rebels,1036
notre-dame-fighting-irish,931
kentucky-wildcats,859
wake-forest-demon-deacons,816
oklahoma-state-cowboys,715
baylor-bears,564
pittsburgh-panthers,561
auburn-tigers,534
southern-methodist-mustangs,526
penn-state-nittany-lions,520
san-diego-state-aztecs,448
iowa-state-cyclones,355
utsa-roadrunners,293
coastal-carolina-chanticleers,174
byu-cougars,61
louisiana-lafayette-ragin-cajuns,50
arkansas-razorbacks,49
north-carolina-state-wolfpack,40
houston-cougars,19
virginia-cavaliers,17
arizona-state-sun-devils,11
oregon-state-beavers,11
appalachian-state-mountaineers,8
texas-longhorns,8
florida-gators,4
minnesota-golden-gophers,2
ucla-bruins,2
