Teams,Borda Points
georgia-bulldogs,1550
ohio-state-buckeyes,1434
alabama-crimson-tide,1423
cincinnati-bearcats,1416
notre-dame-fighting-irish,1262
michigan-wolverines,1246
oklahoma-state-cowboys,1209
ole-miss-rebels,1060
baylor-bears,1046
oklahoma-sooners,1001
oregon-ducks,850
michigan-state-spartans,779
byu-cougars,771
texas-am-aggies,629
utsa-roadrunners,584
utah-utes,563
iowa-hawkeyes,538
wisconsin-badgers,517
houston-cougars,516
pittsburgh-panthers,447
wake-forest-demon-deacons,346
san-diego-state-aztecs,276
louisiana-lafayette-ragin-cajuns,246
north-carolina-state-wolfpack,145
arkansas-razorbacks,106
clemson-tigers,102
mississippi-state-bulldogs,45
appalachian-state-mountaineers,25
kentucky-wildcats,10
purdue-boilermakers,3
