Teams,Borda Points
georgia-bulldogs,1550
ohio-state-buckeyes,1434
alabama-crimson-tide,1423
cincinnati-bearcats,1416
notre-dame-fighting-irish,1262
michigan-wolverines,1246
oklahoma-state-cowboys,1209
ole-miss-rebels,1061
baylor-bears,1048
oklahoma-sooners,1003
oregon-ducks,855
michigan-state-spartans,789
byu-cougars,782
texas-am-aggies,650
utsa-roadrunners,606
utah-utes,587
iowa-hawkeyes,567
wisconsin-badgers,552
pittsburgh-panthers,484
wake-forest-demon-deacons,384
san-diego-state-aztecs,316
louisiana-lafayette-ragin-cajuns,290
north-carolina-state-wolfpack,182
clemson-tigers,130
arkansas-razorbacks,126
mississippi-state-bulldogs,58
appalachian-state-mountaineers,33
penn-state-nittany-lions,30
kentucky-wildcats,13
purdue-boilermakers,4
