Teams,Borda Points
georgia-bulldogs,1550
alabama-crimson-tide,1449
cincinnati-bearcats,1420
oregon-ducks,1353
ohio-state-buckeyes,1341
notre-dame-fighting-irish,1175
michigan-state-spartans,1161
michigan-wolverines,1134
oklahoma-state-cowboys,1106
ole-miss-rebels,943
baylor-bears,882
oklahoma-sooners,870
wake-forest-demon-deacons,851
byu-cougars,673
utsa-roadrunners,593
texas-am-aggies,583
houston-cougars,513
iowa-hawkeyes,494
wisconsin-badgers,469
pittsburgh-panthers,363
arkansas-razorbacks,286
louisiana-lafayette-ragin-cajuns,264
san-diego-state-aztecs,250
utah-utes,151
mississippi-state-bulldogs,55
auburn-tigers,47
appalachian-state-mountaineers,35
penn-state-nittany-lions,31
coastal-carolina-chanticleers,28
kansas-state-wildcats,14
utah-state-aggies,14
kentucky-wildcats,9
southern-methodist-mustangs,9
purdue-boilermakers,6
