Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1455
alabama-crimson-tide,1413
oklahoma-sooners,1382
michigan-state-spartans,1340
ohio-state-buckeyes,1296
oregon-ducks,1233
notre-dame-fighting-irish,1067
michigan-wolverines,1048
wake-forest-demon-deacons,1025
oklahoma-state-cowboys,915
auburn-tigers,853
texas-am-aggies,847
baylor-bears,833
ole-miss-rebels,680
byu-cougars,466
utsa-roadrunners,465
kentucky-wildcats,423
houston-cougars,360
iowa-hawkeyes,351
southern-methodist-mustangs,195
penn-state-nittany-lions,191
louisiana-lafayette-ragin-cajuns,180
fresno-state-bulldogs,162
pittsburgh-panthers,131
north-carolina-state-wolfpack,117
wisconsin-badgers,99
mississippi-state-bulldogs,86
arkansas-razorbacks,76
minnesota-golden-gophers,59
san-diego-state-aztecs,57
appalachian-state-mountaineers,26
utah-utes,12
iowa-state-cyclones,10
nevada-wolf-pack,2
