Teams,Borda Points
alabama-crimson-tide,1571
georgia-bulldogs,1507
ohio-state-buckeyes,1437
oklahoma-sooners,1374
texas-am-aggies,1288
clemson-tigers,1231
cincinnati-bearcats,1137
notre-dame-fighting-irish,1070
iowa-state-cyclones,1045
iowa-hawkeyes,943
penn-state-nittany-lions,909
oregon-ducks,886
florida-gators,847
usc-trojans,791
texas-longhorns,692
ucla-bruins,683
coastal-carolina-chanticleers,409
virginia-tech-hokies,377
utah-utes,360
ole-miss-rebels,359
miami-fl-hurricanes,258
arizona-state-sun-devils,254
north-carolina-tar-heels,229
tcu-horned-frogs,94
auburn-tigers,91
north-carolina-state-wolfpack,75
ucf-knights,71
lsu-tigers,69
liberty-flames,67
michigan-wolverines,61
indiana-hoosiers,48
oklahoma-state-cowboys,46
michigan-state-spartans,29
nevada-wolf-pack,25
louisiana-lafayette-ragin-cajuns,18
kansas-state-wildcats,14
byu-cougars,10
boston-college-eagles,10
ball-state-cardinals,8
maryland-terrapins,6
florida-state-seminoles,5
uab-blazers,5
kentucky-wildcats,3
texas-tech-red-raiders,3
army-west-point-black-knights,3
appalachian-state-mountaineers,2
