Teams,Borda Points
alabama-crimson-tide,1541
georgia-bulldogs,1497
iowa-hawkeyes,1381
penn-state-nittany-lions,1360
cincinnati-bearcats,1320
oklahoma-sooners,1248
ohio-state-buckeyes,1098
oregon-ducks,1074
michigan-wolverines,1056
byu-cougars,996
michigan-state-spartans,863
oklahoma-state-cowboys,772
arkansas-razorbacks,767
notre-dame-fighting-irish,728
coastal-carolina-chanticleers,718
ole-miss-rebels,638
auburn-tigers,488
wake-forest-demon-deacons,456
florida-gators,401
texas-longhorns,348
arizona-state-sun-devils,343
north-carolina-state-wolfpack,326
southern-methodist-mustangs,178
san-diego-state-aztecs,143
clemson-tigers,131
texas-am-aggies,48
oregon-state-beavers,36
baylor-bears,28
mississippi-state-bulldogs,21
virginia-tech-hokies,17
utsa-roadrunners,16
stanford-cardinal,15
pittsburgh-panthers,9
western-michigan-broncos,6
fresno-state-bulldogs,6
texas-tech-red-raiders,5
appalachian-state-mountaineers,3
kansas-state-wildcats,3
ucla-bruins,2
boston-college-eagles,2
