Teams,Borda Points
georgia-bulldogs,1525
alabama-crimson-tide,1464
michigan-wolverines,1367
cincinnati-bearcats,1357
ohio-state-buckeyes,1279
oklahoma-state-cowboys,1234
notre-dame-fighting-irish,1098
michigan-state-spartans,1087
oklahoma-sooners,1027
ole-miss-rebels,987
utah-utes,911
pittsburgh-panthers,802
clemson-tigers,598
wake-forest-demon-deacons,594
louisiana-lafayette-ragin-cajuns,574
houston-cougars,571
kentucky-wildcats,505
byu-cougars,491
north-carolina-state-wolfpack,441
arkansas-razorbacks,427
oregon-ducks,415
iowa-hawkeyes,214
utah-state-aggies,205
san-diego-state-aztecs,183
texas-am-aggies,144
wisconsin-badgers,117
minnesota-golden-gophers,59
purdue-boilermakers,53
utsa-roadrunners,14
army-west-point-black-knights,9
coastal-carolina-chanticleers,4
fresno-state-bulldogs,4
uab-blazers,2
air-force-falcons,2
