Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1483
oklahoma-sooners,1434
alabama-crimson-tide,1393
ohio-state-buckeyes,1252
michigan-wolverines,1214
penn-state-nittany-lions,1116
oklahoma-state-cowboys,1083
michigan-state-spartans,1078
oregon-ducks,1060
iowa-hawkeyes,1054
ole-miss-rebels,894
notre-dame-fighting-irish,795
coastal-carolina-chanticleers,766
wake-forest-demon-deacons,672
texas-am-aggies,587
north-carolina-state-wolfpack,540
auburn-tigers,456
baylor-bears,436
southern-methodist-mustangs,415
san-diego-state-aztecs,341
pittsburgh-panthers,220
utsa-roadrunners,152
purdue-boilermakers,87
clemson-tigers,79
utah-utes,61
arkansas-razorbacks,37
byu-cougars,30
air-force-falcons,27
iowa-state-cyclones,21
louisiana-lafayette-ragin-cajuns,19
florida-gators,9
arizona-state-sun-devils,9
texas-longhorns,6
ucla-bruins,5
lsu-tigers,3
houston-cougars,3
virginia-cavaliers,2
