Teams,Borda Points
georgia-bulldogs,1550
alabama-crimson-tide,1449
cincinnati-bearcats,1420
oregon-ducks,1353
ohio-state-buckeyes,1341
notre-dame-fighting-irish,1175
michigan-state-spartans,1161
michigan-wolverines,1134
oklahoma-state-cowboys,1106
ole-miss-rebels,943
baylor-bears,882
oklahoma-sooners,870
wake-forest-demon-deacons,851
byu-cougars,675
utsa-roadrunners,600
texas-am-aggies,593
houston-cougars,522
iowa-hawkeyes,500
wisconsin-badgers,476
pittsburgh-panthers,381
louisiana-lafayette-ragin-cajuns,279
san-diego-state-aztecs,265
utah-utes,169
north-carolina-state-wolfpack,111
mississippi-state-bulldogs,69
auburn-tigers,52
appalachian-state-mountaineers,38
penn-state-nittany-lions,37
coastal-carolina-chanticleers,29
kansas-state-wildcats,18
utah-state-aggies,15
southern-methodist-mustangs,12
kentucky-wildcats,10
purdue-boilermakers,6
