Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1440
alabama-crimson-tide,1436
oklahoma-sooners,1406
oregon-ducks,1318
ohio-state-buckeyes,1314
notre-dame-fighting-irish,1138
michigan-state-spartans,1096
michigan-wolverines,1071
oklahoma-state-cowboys,1037
texas-am-aggies,1005
ole-miss-rebels,836
wake-forest-demon-deacons,764
byu-cougars,639
utsa-roadrunners,612
auburn-tigers,484
houston-cougars,475
baylor-bears,468
iowa-hawkeyes,448
wisconsin-badgers,291
north-carolina-state-wolfpack,275
coastal-carolina-chanticleers,271
penn-state-nittany-lions,251
louisiana-lafayette-ragin-cajuns,219
pittsburgh-panthers,202
arkansas-razorbacks,150
san-diego-state-aztecs,92
utah-utes,40
iowa-state-cyclones,30
appalachian-state-mountaineers,24
kentucky-wildcats,22
southern-methodist-mustangs,5
