Teams,Borda Points
georgia-bulldogs,1550
iowa-hawkeyes,1476
cincinnati-bearcats,1407
oklahoma-sooners,1336
alabama-crimson-tide,1286
ohio-state-buckeyes,1157
penn-state-nittany-lions,1147
michigan-wolverines,1139
oregon-ducks,1057
michigan-state-spartans,992
kentucky-wildcats,918
oklahoma-state-cowboys,830
ole-miss-rebels,779
notre-dame-fighting-irish,732
coastal-carolina-chanticleers,712
wake-forest-demon-deacons,526
arkansas-razorbacks,470
arizona-state-sun-devils,428
byu-cougars,421
florida-gators,397
texas-am-aggies,348
north-carolina-state-wolfpack,265
southern-methodist-mustangs,225
san-diego-state-aztecs,176
texas-longhorns,108
auburn-tigers,106
clemson-tigers,63
baylor-bears,62
utsa-roadrunners,23
mississippi-state-bulldogs,7
kansas-state-wildcats,3
appalachian-state-mountaineers,2
pittsburgh-panthers,1
