Teams,Borda Points
alabama-crimson-tide,1572
georgia-bulldogs,1514
oklahoma-sooners,1402
oregon-ducks,1355
iowa-hawkeyes,1263
clemson-tigers,1246
texas-am-aggies,1206
cincinnati-bearcats,1149
ohio-state-buckeyes,1029
penn-state-nittany-lions,1005
florida-gators,935
notre-dame-fighting-irish,929
ucla-bruins,805
iowa-state-cyclones,604
virginia-tech-hokies,593
coastal-carolina-chanticleers,576
ole-miss-rebels,561
wisconsin-badgers,512
arizona-state-sun-devils,365
north-carolina-tar-heels,289
auburn-tigers,249
byu-cougars,238
miami-fl-hurricanes,184
michigan-wolverines,179
ucf-knights,125
tcu-horned-frogs,111
liberty-flames,56
michigan-state-spartans,48
usc-trojans,40
indiana-hoosiers,37
kansas-state-wildcats,34
lsu-tigers,34
nevada-wolf-pack,33
oklahoma-state-cowboys,29
texas-longhorns,26
kentucky-wildcats,18
maryland-terrapins,17
pittsburgh-panthers,16
stanford-cardinal,11
utah-utes,11
boston-college-eagles,10
fresno-state-bulldogs,4
toledo-rockets,3
texas-tech-red-raiders,2
army-west-point-black-knights,2
