Teams,Borda Points
alabama-crimson-tide,1546
georgia-bulldogs,1492
oregon-ducks,1411
penn-state-nittany-lions,1283
iowa-hawkeyes,1277
oklahoma-sooners,1212
cincinnati-bearcats,1154
arkansas-razorbacks,1094
notre-dame-fighting-irish,1076
florida-gators,1019
ohio-state-buckeyes,1005
ole-miss-rebels,852
byu-cougars,748
michigan-wolverines,677
texas-am-aggies,652
coastal-carolina-chanticleers,614
michigan-state-spartans,581
fresno-state-bulldogs,417
oklahoma-state-cowboys,344
ucla-bruins,319
baylor-bears,234
auburn-tigers,199
north-carolina-state-wolfpack,148
wake-forest-demon-deacons,144
clemson-tigers,139
texas-longhorns,131
maryland-terrapins,91
boston-college-eagles,57
southern-methodist-mustangs,46
kentucky-wildcats,29
lsu-tigers,26
iowa-state-cyclones,25
arizona-state-sun-devils,23
virginia-tech-hokies,22
wisconsin-badgers,14
rutgers-scarlet-knights,6
kansas-state-wildcats,5
utsa-roadrunners,5
oregon-state-beavers,4
louisville-cardinals,3
north-carolina-tar-heels,2
