Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1483
oklahoma-sooners,1434
alabama-crimson-tide,1393
ohio-state-buckeyes,1252
michigan-wolverines,1214
penn-state-nittany-lions,1116
oklahoma-state-cowboys,1082
michigan-state-spartans,1076
oregon-ducks,1054
iowa-hawkeyes,1048
ole-miss-rebels,879
notre-dame-fighting-irish,764
coastal-carolina-chanticleers,737
kentucky-wildcats,724
wake-forest-demon-deacons,632
texas-am-aggies,549
north-carolina-state-wolfpack,497
auburn-tigers,429
baylor-bears,409
san-diego-state-aztecs,325
pittsburgh-panthers,209
utsa-roadrunners,151
purdue-boilermakers,85
clemson-tigers,72
utah-utes,61
arkansas-razorbacks,36
byu-cougars,28
air-force-falcons,25
iowa-state-cyclones,21
louisiana-lafayette-ragin-cajuns,20
arizona-state-sun-devils,9
florida-gators,8
ucla-bruins,5
texas-longhorns,5
lsu-tigers,3
houston-cougars,3
virginia-cavaliers,2
