Teams,Borda Points
alabama-crimson-tide,1547
georgia-bulldogs,1491
oregon-ducks,1385
oklahoma-sooners,1302
iowa-hawkeyes,1299
penn-state-nittany-lions,1196
texas-am-aggies,1158
cincinnati-bearcats,1145
clemson-tigers,1074
ohio-state-buckeyes,976
florida-gators,930
notre-dame-fighting-irish,874
ole-miss-rebels,716
iowa-state-cyclones,665
byu-cougars,604
arkansas-razorbacks,539
coastal-carolina-chanticleers,527
wisconsin-badgers,515
michigan-wolverines,458
michigan-state-spartans,391
north-carolina-tar-heels,313
fresno-state-bulldogs,204
auburn-tigers,169
ucla-bruins,145
kansas-state-wildcats,128
tcu-horned-frogs,91
liberty-flames,56
oklahoma-state-cowboys,54
maryland-terrapins,29
arizona-state-sun-devils,26
texas-longhorns,22
usc-trojans,18
san-diego-state-aztecs,17
lsu-tigers,14
west-virginia-mountaineers,14
kentucky-wildcats,12
boston-college-eagles,9
wake-forest-demon-deacons,7
texas-tech-red-raiders,5
stanford-cardinal,4
memphis-tigers,3
louisville-cardinals,2
wyoming-cowboys,1
