Teams,Borda Points
alabama-crimson-tide,1541
georgia-bulldogs,1497
penn-state-nittany-lions,1397
cincinnati-bearcats,1370
oklahoma-sooners,1303
ohio-state-buckeyes,1155
oregon-ducks,1131
michigan-wolverines,1115
byu-cougars,1052
michigan-state-spartans,914
oklahoma-state-cowboys,811
arkansas-razorbacks,807
notre-dame-fighting-irish,763
coastal-carolina-chanticleers,755
kentucky-wildcats,724
ole-miss-rebels,663
auburn-tigers,503
wake-forest-demon-deacons,472
florida-gators,402
texas-longhorns,356
arizona-state-sun-devils,350
north-carolina-state-wolfpack,332
southern-methodist-mustangs,178
san-diego-state-aztecs,145
clemson-tigers,131
texas-am-aggies,49
oregon-state-beavers,36
baylor-bears,30
mississippi-state-bulldogs,21
virginia-tech-hokies,17
utsa-roadrunners,16
stanford-cardinal,15
pittsburgh-panthers,9
fresno-state-bulldogs,7
western-michigan-broncos,6
texas-tech-red-raiders,5
appalachian-state-mountaineers,3
kansas-state-wildcats,3
ucla-bruins,2
boston-college-eagles,2
