Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1440
alabama-crimson-tide,1436
oklahoma-sooners,1406
oregon-ducks,1318
ohio-state-buckeyes,1314
notre-dame-fighting-irish,1138
michigan-state-spartans,1096
michigan-wolverines,1072
oklahoma-state-cowboys,1037
texas-am-aggies,1005
ole-miss-rebels,843
wake-forest-demon-deacons,774
byu-cougars,653
utsa-roadrunners,627
baylor-bears,496
houston-cougars,491
iowa-hawkeyes,461
wisconsin-badgers,315
north-carolina-state-wolfpack,295
coastal-carolina-chanticleers,286
penn-state-nittany-lions,260
louisiana-lafayette-ragin-cajuns,233
pittsburgh-panthers,229
purdue-boilermakers,206
arkansas-razorbacks,169
san-diego-state-aztecs,104
utah-utes,43
iowa-state-cyclones,33
kentucky-wildcats,27
appalachian-state-mountaineers,26
southern-methodist-mustangs,6
