Teams,Borda Points
georgia-bulldogs,1525
alabama-crimson-tide,1464
michigan-wolverines,1361
cincinnati-bearcats,1349
baylor-bears,1259
ohio-state-buckeyes,1247
oklahoma-state-cowboys,1177
notre-dame-fighting-irish,1039
michigan-state-spartans,1026
oklahoma-sooners,967
ole-miss-rebels,926
utah-utes,858
pittsburgh-panthers,749
clemson-tigers,559
wake-forest-demon-deacons,555
louisiana-lafayette-ragin-cajuns,536
houston-cougars,533
kentucky-wildcats,472
north-carolina-state-wolfpack,418
arkansas-razorbacks,402
oregon-ducks,390
iowa-hawkeyes,202
utah-state-aggies,196
san-diego-state-aztecs,174
texas-am-aggies,137
wisconsin-badgers,111
minnesota-golden-gophers,55
purdue-boilermakers,51
utsa-roadrunners,11
army-west-point-black-knights,8
coastal-carolina-chanticleers,4
fresno-state-bulldogs,4
uab-blazers,2
air-force-falcons,2
