Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1477
alabama-crimson-tide,1417
oklahoma-sooners,1383
ohio-state-buckeyes,1311
michigan-wolverines,1270
oregon-ducks,1165
michigan-state-spartans,1160
iowa-hawkeyes,1035
ole-miss-rebels,1034
notre-dame-fighting-irish,922
kentucky-wildcats,849
wake-forest-demon-deacons,801
texas-am-aggies,700
oklahoma-state-cowboys,682
baylor-bears,513
pittsburgh-panthers,510
auburn-tigers,482
southern-methodist-mustangs,473
penn-state-nittany-lions,473
san-diego-state-aztecs,390
iowa-state-cyclones,299
utsa-roadrunners,235
coastal-carolina-chanticleers,137
byu-cougars,45
arkansas-razorbacks,37
north-carolina-state-wolfpack,28
houston-cougars,13
virginia-cavaliers,9
arizona-state-sun-devils,7
appalachian-state-mountaineers,7
oregon-state-beavers,7
texas-longhorns,6
florida-gators,3
minnesota-golden-gophers,1
ucla-bruins,1
