Teams,Borda Points
georgia-bulldogs,1550
michigan-wolverines,1449
cincinnati-bearcats,1422
alabama-crimson-tide,1388
oklahoma-state-cowboys,1291
notre-dame-fighting-irish,1264
ohio-state-buckeyes,1147
ole-miss-rebels,1105
baylor-bears,1066
oregon-ducks,932
michigan-state-spartans,878
byu-cougars,842
oklahoma-sooners,839
utah-utes,682
iowa-hawkeyes,675
houston-cougars,619
pittsburgh-panthers,603
san-diego-state-aztecs,455
north-carolina-state-wolfpack,362
louisiana-lafayette-ragin-cajuns,359
clemson-tigers,313
arkansas-razorbacks,258
texas-am-aggies,142
kentucky-wildcats,108
wisconsin-badgers,83
utsa-roadrunners,80
appalachian-state-mountaineers,68
minnesota-golden-gophers,55
purdue-boilermakers,28
army-west-point-black-knights,9
mississippi-state-bulldogs,9
penn-state-nittany-lions,6
fresno-state-bulldogs,2
