Teams,Borda Points
georgia-bulldogs,1550
iowa-hawkeyes,1476
cincinnati-bearcats,1407
oklahoma-sooners,1336
alabama-crimson-tide,1286
ohio-state-buckeyes,1157
penn-state-nittany-lions,1147
michigan-wolverines,1139
oregon-ducks,1057
michigan-state-spartans,993
kentucky-wildcats,918
oklahoma-state-cowboys,833
ole-miss-rebels,781
notre-dame-fighting-irish,736
coastal-carolina-chanticleers,719
wake-forest-demon-deacons,544
arkansas-razorbacks,497
arizona-state-sun-devils,470
florida-gators,426
texas-am-aggies,381
north-carolina-state-wolfpack,296
southern-methodist-mustangs,268
san-diego-state-aztecs,211
auburn-tigers,125
texas-longhorns,123
baylor-bears,79
clemson-tigers,77
utsa-roadrunners,36
mississippi-state-bulldogs,9
kansas-state-wildcats,4
appalachian-state-mountaineers,3
air-force-falcons,3
pittsburgh-panthers,2
