Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1440
alabama-crimson-tide,1436
oklahoma-sooners,1406
oregon-ducks,1318
ohio-state-buckeyes,1314
notre-dame-fighting-irish,1138
michigan-state-spartans,1096
michigan-wolverines,1073
oklahoma-state-cowboys,1038
texas-am-aggies,1006
ole-miss-rebels,844
wake-forest-demon-deacons,774
byu-cougars,663
auburn-tigers,515
houston-cougars,512
baylor-bears,502
iowa-hawkeyes,473
wisconsin-badgers,319
north-carolina-state-wolfpack,304
coastal-carolina-chanticleers,303
penn-state-nittany-lions,275
louisiana-lafayette-ragin-cajuns,247
pittsburgh-panthers,231
purdue-boilermakers,208
arkansas-razorbacks,164
san-diego-state-aztecs,107
utah-utes,42
iowa-state-cyclones,31
kentucky-wildcats,27
appalachian-state-mountaineers,26
southern-methodist-mustangs,6
