Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1483
oklahoma-sooners,1434
alabama-crimson-tide,1393
ohio-state-buckeyes,1252
michigan-wolverines,1214
penn-state-nittany-lions,1116
oklahoma-state-cowboys,1082
michigan-state-spartans,1076
oregon-ducks,1054
iowa-hawkeyes,1048
ole-miss-rebels,879
notre-dame-fighting-irish,763
coastal-carolina-chanticleers,736
kentucky-wildcats,723
wake-forest-demon-deacons,629
texas-am-aggies,536
north-carolina-state-wolfpack,485
auburn-tigers,401
baylor-bears,381
southern-methodist-mustangs,360
san-diego-state-aztecs,290
pittsburgh-panthers,183
purdue-boilermakers,72
clemson-tigers,67
utah-utes,49
arkansas-razorbacks,32
byu-cougars,24
air-force-falcons,22
louisiana-lafayette-ragin-cajuns,18
iowa-state-cyclones,17
arizona-state-sun-devils,8
florida-gators,7
texas-longhorns,5
ucla-bruins,4
lsu-tigers,3
houston-cougars,3
virginia-cavaliers,1
