Teams,Borda Points
alabama-crimson-tide,1572
georgia-bulldogs,1514
oklahoma-sooners,1402
oregon-ducks,1355
iowa-hawkeyes,1263
clemson-tigers,1246
texas-am-aggies,1206
cincinnati-bearcats,1150
ohio-state-buckeyes,1029
penn-state-nittany-lions,1005
florida-gators,938
notre-dame-fighting-irish,930
ucla-bruins,814
virginia-tech-hokies,619
iowa-state-cyclones,615
coastal-carolina-chanticleers,586
ole-miss-rebels,578
arizona-state-sun-devils,383
north-carolina-tar-heels,310
arkansas-razorbacks,305
auburn-tigers,264
byu-cougars,241
miami-fl-hurricanes,203
michigan-wolverines,189
ucf-knights,130
tcu-horned-frogs,124
liberty-flames,57
michigan-state-spartans,48
usc-trojans,47
indiana-hoosiers,43
lsu-tigers,39
kansas-state-wildcats,33
nevada-wolf-pack,31
oklahoma-state-cowboys,31
texas-longhorns,29
kentucky-wildcats,16
pittsburgh-panthers,16
maryland-terrapins,15
stanford-cardinal,11
utah-utes,11
boston-college-eagles,10
toledo-rockets,3
fresno-state-bulldogs,3
texas-tech-red-raiders,3
army-west-point-black-knights,2
