Teams,Borda Points
alabama-crimson-tide,1572
georgia-bulldogs,1514
oklahoma-sooners,1402
oregon-ducks,1355
iowa-hawkeyes,1263
clemson-tigers,1246
texas-am-aggies,1206
cincinnati-bearcats,1149
ohio-state-buckeyes,1029
penn-state-nittany-lions,1005
florida-gators,935
notre-dame-fighting-irish,926
ucla-bruins,804
iowa-state-cyclones,594
virginia-tech-hokies,591
coastal-carolina-chanticleers,562
ole-miss-rebels,550
wisconsin-badgers,501
arizona-state-sun-devils,348
arkansas-razorbacks,277
north-carolina-tar-heels,269
auburn-tigers,235
byu-cougars,213
miami-fl-hurricanes,177
michigan-wolverines,164
ucf-knights,111
tcu-horned-frogs,103
liberty-flames,52
michigan-state-spartans,45
usc-trojans,39
indiana-hoosiers,34
kansas-state-wildcats,31
lsu-tigers,31
nevada-wolf-pack,28
oklahoma-state-cowboys,27
texas-longhorns,23
kentucky-wildcats,14
pittsburgh-panthers,13
stanford-cardinal,10
utah-utes,9
boston-college-eagles,8
toledo-rockets,2
fresno-state-bulldogs,2
texas-tech-red-raiders,2
army-west-point-black-knights,1
