Teams,Borda Points
alabama-crimson-tide,1547
georgia-bulldogs,1491
oregon-ducks,1385
oklahoma-sooners,1302
iowa-hawkeyes,1299
penn-state-nittany-lions,1196
texas-am-aggies,1158
cincinnati-bearcats,1145
clemson-tigers,1075
ohio-state-buckeyes,977
florida-gators,931
notre-dame-fighting-irish,878
ole-miss-rebels,722
iowa-state-cyclones,674
byu-cougars,614
arkansas-razorbacks,551
coastal-carolina-chanticleers,544
wisconsin-badgers,526
michigan-wolverines,475
north-carolina-tar-heels,330
fresno-state-bulldogs,229
auburn-tigers,188
ucla-bruins,170
kansas-state-wildcats,155
tcu-horned-frogs,104
liberty-flames,65
virginia-tech-hokies,64
oklahoma-state-cowboys,62
maryland-terrapins,37
texas-longhorns,29
arizona-state-sun-devils,29
san-diego-state-aztecs,23
usc-trojans,23
west-virginia-mountaineers,18
lsu-tigers,17
kentucky-wildcats,14
boston-college-eagles,12
wake-forest-demon-deacons,11
texas-tech-red-raiders,7
memphis-tigers,5
stanford-cardinal,4
louisville-cardinals,2
wyoming-cowboys,2
