Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1440
alabama-crimson-tide,1436
oklahoma-sooners,1406
oregon-ducks,1318
ohio-state-buckeyes,1314
notre-dame-fighting-irish,1138
michigan-state-spartans,1095
michigan-wolverines,1071
oklahoma-state-cowboys,1037
texas-am-aggies,1005
ole-miss-rebels,836
wake-forest-demon-deacons,764
byu-cougars,638
utsa-roadrunners,611
auburn-tigers,484
houston-cougars,475
baylor-bears,473
iowa-hawkeyes,443
wisconsin-badgers,302
north-carolina-state-wolfpack,277
coastal-carolina-chanticleers,270
penn-state-nittany-lions,250
louisiana-lafayette-ragin-cajuns,218
purdue-boilermakers,193
arkansas-razorbacks,148
san-diego-state-aztecs,97
utah-utes,38
iowa-state-cyclones,29
kentucky-wildcats,22
appalachian-state-mountaineers,22
southern-methodist-mustangs,5
