Teams,Borda Points
alabama-crimson-tide,1535
michigan-wolverines,1480
georgia-bulldogs,1408
cincinnati-bearcats,1404
notre-dame-fighting-irish,1280
baylor-bears,1228
ohio-state-buckeyes,1177
ole-miss-rebels,1101
oklahoma-state-cowboys,1060
utah-utes,931
michigan-state-spartans,897
byu-cougars,867
pittsburgh-panthers,839
oklahoma-sooners,810
oregon-ducks,616
iowa-hawkeyes,479
north-carolina-state-wolfpack,443
clemson-tigers,438
wake-forest-demon-deacons,432
houston-cougars,389
arkansas-razorbacks,312
texas-am-aggies,199
utsa-roadrunners,177
kentucky-wildcats,162
utah-state-aggies,145
san-diego-state-aztecs,87
wisconsin-badgers,72
minnesota-golden-gophers,46
purdue-boilermakers,41
appalachian-state-mountaineers,14
army-west-point-black-knights,10
penn-state-nittany-lions,5
mississippi-state-bulldogs,4
northern-illinois-huskies,2
