Teams,Borda Points
georgia-bulldogs,1550
alabama-crimson-tide,1449
cincinnati-bearcats,1420
oregon-ducks,1353
ohio-state-buckeyes,1341
notre-dame-fighting-irish,1175
michigan-state-spartans,1161
michigan-wolverines,1134
oklahoma-state-cowboys,1106
ole-miss-rebels,943
baylor-bears,882
oklahoma-sooners,870
wake-forest-demon-deacons,852
byu-cougars,672
utsa-roadrunners,593
texas-am-aggies,590
houston-cougars,516
iowa-hawkeyes,500
wisconsin-badgers,480
pittsburgh-panthers,379
arkansas-razorbacks,307
san-diego-state-aztecs,268
utah-utes,174
north-carolina-state-wolfpack,112
mississippi-state-bulldogs,62
auburn-tigers,47
appalachian-state-mountaineers,41
penn-state-nittany-lions,35
coastal-carolina-chanticleers,29
kansas-state-wildcats,16
utah-state-aggies,15
southern-methodist-mustangs,11
kentucky-wildcats,10
purdue-boilermakers,6
