Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1477
alabama-crimson-tide,1417
oklahoma-sooners,1383
ohio-state-buckeyes,1311
michigan-wolverines,1270
oregon-ducks,1165
michigan-state-spartans,1160
iowa-hawkeyes,1035
ole-miss-rebels,1034
notre-dame-fighting-irish,923
kentucky-wildcats,850
wake-forest-demon-deacons,804
texas-am-aggies,709
oklahoma-state-cowboys,690
pittsburgh-panthers,543
baylor-bears,539
auburn-tigers,513
penn-state-nittany-lions,502
san-diego-state-aztecs,434
iowa-state-cyclones,347
utsa-roadrunners,290
coastal-carolina-chanticleers,170
byu-cougars,59
louisiana-lafayette-ragin-cajuns,50
arkansas-razorbacks,49
north-carolina-state-wolfpack,39
houston-cougars,18
virginia-cavaliers,16
oregon-state-beavers,10
arizona-state-sun-devils,9
appalachian-state-mountaineers,8
texas-longhorns,7
florida-gators,3
minnesota-golden-gophers,2
ucla-bruins,2
