Teams,Borda Points
georgia-bulldogs,1525
alabama-crimson-tide,1464
michigan-wolverines,1361
cincinnati-bearcats,1349
baylor-bears,1259
ohio-state-buckeyes,1247
oklahoma-state-cowboys,1177
notre-dame-fighting-irish,1039
michigan-state-spartans,1026
oklahoma-sooners,966
ole-miss-rebels,926
utah-utes,851
pittsburgh-panthers,743
clemson-tigers,545
wake-forest-demon-deacons,537
louisiana-lafayette-ragin-cajuns,524
houston-cougars,519
kentucky-wildcats,447
byu-cougars,443
north-carolina-state-wolfpack,392
arkansas-razorbacks,382
oregon-ducks,372
utah-state-aggies,180
san-diego-state-aztecs,159
texas-am-aggies,122
wisconsin-badgers,101
minnesota-golden-gophers,55
purdue-boilermakers,45
utsa-roadrunners,11
army-west-point-black-knights,9
coastal-carolina-chanticleers,2
fresno-state-bulldogs,2
uab-blazers,1
air-force-falcons,1
